Timestamp,LogPhase,Current Mode,Expected MCU Version,Actual MCU Version,Temperature_Inlet,Temperature_Outlet,Heater_PWM,Pressure1,Pressure2,Pressure3,Pressure4,Pressure5,Pressure6,Pressure7,Conductivity1,Conductivity2,Conductivity3,Bubble1_Status,Bubble2_Status,Temperature C1/T1,Temperature T2,Temperature T3,Temperature T4,Temperature C2/T5,Skin Temperature 1,Skin Temperature 2,Skin Temperature 3,Skin Temperature 4,Flow Sensor,Pump1_Ticks,NTC_1,NTC_2,NTC_3,NTC_4,NTC_5,NTC_6,Load Cell Raw,Load Cell Ref,Load Cell Relative,Volume Calculated
2026-03-02 09:56:30,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.1697,37.1065,27.48,1011.5781,1011.7511,1014.2014,1013.2049,1015.0934,1012.2226,1012.8395,1.3809,1.34298,1.37257,0,0,36.6304,36.9784,36.9974,37.1628,37.5598,33.8967,34.3322,34.3298,34.8185,123.374,4396.4,36.6073,37.0699,38.1825,37.7537,38.4176,39.335,2079.53,2048.0,31.5297,10.9904
2026-03-02 09:56:32,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.8276,36.9037,22.62,1011.8085,1012.0867,1014.3719,1013.6854,1014.3144,1011.2575,1013.5257,1.37971,1.3381,1.40402,1,0,35.9311,36.1846,36.5138,37.6487,37.1226,34.1337,33.7936,34.7075,34.733,121.964,4401.5,36.4595,37.092,38.2865,37.7945,39.0553,38.9909,2070.71,2048.0,22.7115,11.0031
2026-03-02 09:56:34,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.5357,36.6374,28.01,1012.0163,1012.0806,1015.1222,1013.1052,1014.1295,1011.6601,1012.9549,1.38885,1.35051,1.39689,0,0,36.0601,36.347,36.9663,37.0853,37.3316,34.3905,33.8023,34.3215,34.8402,119.892,4407.0,36.532,36.9226,38.2515,37.4291,38.4956,39.2845,2064.0,2048.0,15.9957,11.0167
2026-03-02 09:56:36,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.0357,37.3927,26.97,1010.3803,1012.0142,1014.7567,1014.1424,1014.5678,1011.4997,1012.8325,1.38536,1.34991,1.41472,0,0,36.5963,36.8727,37.0762,37.5622,37.4965,34.1843,34.6949,34.8609,34.3136,121.746,4410.7,36.6056,37.393,38.225,37.7585,38.5031,39.088,2065.05,2048.0,17.0498,11.0266
2026-03-02 09:56:38,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.9993,37.4618,30.66,1011.7302,1012.0083,1015.3119,1013.3616,1014.1793,1011.2173,1012.5672,1.38891,1.35358,1.39247,0,0,36.4574,36.3511,37.2538,37.2538,38.01,34.2099,34.5333,34.325,34.2192,120.057,4415.1,36.3913,36.9085,38.1312,37.8965,38.433,39.0423,2072.24,2048.0,24.2438,11.0383
2026-03-02 09:56:40,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.9312,37.5701,30.22,1011.6764,1012.1477,1016.1898,1013.7933,1013.1431,1010.2375,1012.8327,1.40749,1.34099,1.40593,0,0,36.5142,37.2362,37.1628,37.5094,37.694,34.1495,34.1581,34.1057,34.8166,120.989,4420.0,36.3948,36.8227,38.3954,37.5738,38.1552,38.5882,2055.84,2048.0,7.8361,11.0509
2026-03-02 09:56:42,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.7202,36.9932,28.66,1012.0818,1013.5546,1015.683,1013.7837,1013.2611,1011.4065,1013.422,1.39763,1.34412,1.41311,0,0,35.7541,36.9588,37.0985,37.4185,37.435,34.5655,34.2624,34.3101,33.9177,118.409,4425.5,36.006,36.8627,38.177,37.8308,38.3672,38.9306,2064.54,2048.0,16.5431,11.0615
2026-03-02 09:56:44,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.2831,37.5186,31.44,1011.5452,1013.2934,1015.8309,1013.576,1013.539,1011.1565,1012.9735,1.40856,1.33948,1.41637,0,0,36.2298,36.8971,36.9333,37.7129,37.7159,34.1604,34.2361,34.1921,34.0558,116.259,4430.8,36.937,37.0738,37.9344,37.483,38.2434,38.6822,2059.29,2048.0,11.2899,11.0797
2026-03-02 09:56:46,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.5578,37.4665,31.46,1012.2063,1012.7703,1015.6487,1013.9133,1013.1823,1010.9129,1013.0818,1.41103,1.34668,1.40427,0,0,36.244,36.8255,37.1949,37.2966,37.8166,33.9549,34.4336,34.5568,34.889,117.015,4435.6,36.7781,37.2227,38.2309,37.8431,38.3081,38.7188,2066.73,2048.0,18.7321,11.0887
2026-03-02 09:56:48,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.5435,36.9209,31.27,1012.5996,1014.6422,1016.5724,1013.7262,1012.6123,1009.8047,1013.3117,1.41009,1.34397,1.42201,0,0,36.7316,36.9703,36.9691,37.8296,37.7606,33.7588,34.4312,34.0713,34.2712,112.678,4440.8,36.6892,37.6136,38.2529,37.7694,38.1668,38.8834,2061.64,2048.0,13.6351,11.102
2026-03-02 09:56:50,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.1352,37.2852,31.39,1012.5919,1013.1685,1016.1825,1013.3081,1012.5342,1011.1499,1013.3019,1.40403,1.34698,1.4096,0,0,36.3527,36.6151,36.9138,37.4472,37.5244,34.0258,34.6076,34.0815,34.458,113.369,4445.9,37.0065,37.2339,38.2058,37.6708,38.2539,38.7919,2049.39,2048.0,1.3872,11.1151
2026-03-02 09:56:52,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.0259,37.4489,34.68,1013.3251,1013.9002,1016.3326,1012.3519,1012.1278,1010.9599,1013.9234,1.41099,1.35698,1.40944,0,0,36.247,36.8596,36.5612,36.9949,37.5873,34.474,33.3973,34.8336,34.5363,111.32,4450.4,36.6069,37.26,38.0499,37.9432,38.3932,38.6955,2057.3,2048.0,9.295,11.1273
2026-03-02 09:56:54,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.4118,37.4279,38.07,1013.2536,1013.7711,1015.9703,1012.7207,1012.3821,1010.4673,1013.6794,1.40536,1.34624,1.43525,0,0,36.7663,37.1388,37.5348,37.7033,38.1946,34.1668,34.1641,34.6865,34.1882,112.37,4454.6,36.8791,37.2197,38.3836,38.1262,37.9042,38.9851,2046.95,2048.0,-1.051,11.1362
2026-03-02 09:56:56,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.1646,37.2746,38.44,1013.3291,1014.1593,1015.4066,1012.636,1011.6355,1010.9211,1013.6673,1.42645,1.36943,1.44709,0,0,36.6617,36.6967,37.4245,37.5906,37.9806,33.8563,34.6499,34.1082,34.1936,110.874,4459.4,36.9325,37.9952,37.8013,38.468,38.3088,38.9637,2047.9,2048.0,-0.1031,11.1484
2026-03-02 09:56:58,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.4107,37.4434,33.21,1013.2718,1014.8268,1016.3296,1011.7091,1011.8257,1011.4835,1014.371,1.42529,1.37277,1.4612,0,0,36.988,36.837,37.0317,37.8606,37.8784,33.9491,34.7976,34.432,34.1294,110.351,4465.3,37.0777,37.5986,38.0244,38.32,38.3399,38.9213,2037.87,2048.0,-10.1346,11.1642
2026-03-02 09:57:00,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.4506,37.3623,34.96,1014.274,1014.1014,1016.1783,1012.5335,1011.8699,1010.9704,1015.0156,1.43381,1.37421,1.47076,0,0,36.5651,37.1482,37.0471,37.7153,38.3829,34.2837,33.8768,34.498,34.9017,108.841,4470.7,37.0622,37.484,37.5779,38.5353,38.1157,38.3455,2050.65,2048.0,2.646,11.1783
2026-03-02 09:57:02,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.7193,37.3188,33.66,1014.6728,1015.0368,1015.5045,1012.4799,1011.0805,1010.6393,1015.2018,1.42093,1.3583,1.47347,0,0,36.7366,37.2185,37.1642,37.6439,37.8917,33.9279,34.615,34.6773,34.9896,113.223,4476.2,37.43,37.7183,37.7424,38.0944,38.0966,38.6022,2051.6,2048.0,3.6047,11.1897
2026-03-02 09:57:04,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.2615,36.9032,37.32,1013.5714,1014.9142,1015.5563,1012.1503,1011.3462,1011.0249,1015.2825,1.43762,1.3653,1.47422,0,0,36.5404,36.6377,37.0138,37.1106,37.2499,34.3367,33.5963,34.3292,34.6224,108.515,4480.6,36.9898,37.8013,37.9433,38.7808,38.6907,38.6279,2034.33,2048.0,-13.6718,11.203
2026-03-02 09:57:06,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.0806,37.0095,36.85,1014.1824,1015.5409,1015.2032,1010.6376,1010.5219,1011.3752,1015.2381,1.43112,1.36701,1.47115,0,0,36.8217,37.0625,37.3179,37.68,37.8638,33.7988,34.4519,34.7275,33.9781,106.146,4485.2,37.5972,37.8133,37.5683,38.4482,38.2127,38.6062,2042.12,2048.0,-5.8806,11.2129
2026-03-02 09:57:08,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.8754,37.2437,43.02,1014.7346,1014.1629,1014.5834,1011.1756,1010.8342,1011.9141,1015.6746,1.46721,1.3747,1.48316,0,0,36.9311,36.6751,37.344,37.389,37.4602,34.2175,34.1634,34.3574,34.8014,113.072,4490.5,37.3336,37.733,37.8039,38.187,38.4628,38.8819,2029.05,2048.0,-18.9484,11.2263
2026-03-02 09:57:10,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.281,37.4157,37.72,1014.8021,1014.6432,1014.8909,1010.267,1011.7894,1012.2228,1016.4315,1.44346,1.37655,1.4853,1,0,36.4416,36.7119,37.2471,37.7444,37.8237,34.1203,33.9465,34.2524,34.7874,108.703,4495.2,37.0709,37.8015,37.3306,38.525,38.0801,38.7618,2024.38,2048.0,-23.6157,11.2371
2026-03-02 09:57:12,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.1608,37.4502,41.37,1015.7315,1014.6907,1014.1067,1010.5528,1011.1199,1011.0992,1016.3691,1.45568,1.37114,1.49672,0,0,36.6188,37.3803,37.1761,38.1727,37.5861,34.08,33.6876,34.4951,34.3899,113.109,4500.6,37.4638,38.4328,37.6556,38.5759,38.1656,38.5203,2032.64,2048.0,-15.3584,11.2538
2026-03-02 09:57:14,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.8911,36.9476,40.93,1014.8664,1013.9544,1013.3006,1010.6318,1011.0106,1012.2403,1016.2638,1.45355,1.39743,1.48618,0,0,35.9468,36.0711,36.4714,36.5129,36.9489,33.7586,33.736,34.1506,34.4071,113.8,4505.9,37.7663,37.8146,37.204,38.6103,38.634,38.5131,2033.44,2048.0,-14.5604,11.2655
2026-03-02 09:57:16,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.5367,37.1144,38.33,1015.5267,1014.5866,1013.2573,1010.3343,1012.4708,1012.4238,1016.5637,1.44352,1.37466,1.49063,0,0,36.054,37.253,36.8216,37.0184,37.3848,33.8481,34.1238,34.4867,34.2637,111.345,4511.0,37.4708,37.415,37.4937,38.429,38.7272,38.2907,2021.22,2048.0,-26.7772,11.2772
2026-03-02 09:57:18,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.6496,37.8429,39.83,1015.7134,1014.0088,1013.8842,1009.5929,1012.0598,1012.607,1016.4987,1.44792,1.37978,1.5065,0,0,36.7564,37.2637,37.3947,37.6907,37.9723,34.0981,33.771,34.2199,35.0862,112.878,4515.9,37.5442,37.6636,37.4125,38.749,38.5009,38.5266,2021.53,2048.0,-26.4668,11.2908
2026-03-02 09:57:20,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.2512,37.6381,41.89,1015.183,1014.4884,1013.0881,1009.6172,1012.4613,1013.3882,1016.964,1.45731,1.40373,1.5128,0,0,36.3978,36.5109,37.0283,37.312,37.5955,34.0835,34.1951,34.4899,34.6432,111.685,4520.9,37.2248,37.3414,37.5839,38.1173,38.993,38.5525,2021.74,2048.0,-26.2596,11.3026
2026-03-02 09:57:22,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.1441,36.7699,41.81,1014.9752,1013.9768,1012.6179,1010.0407,1011.8746,1013.5883,1016.2726,1.45524,1.38134,1.5036,0,0,36.5319,36.8438,36.8527,36.8605,37.6246,33.6414,33.9718,34.0453,34.4921,113.337,4525.3,37.603,37.8839,37.2651,38.7005,38.5795,38.746,2005.32,2048.0,-42.6825,11.3128
2026-03-02 09:57:24,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.0508,37.0141,40.45,1015.1679,1013.1936,1013.3798,1009.6441,1012.0491,1013.6526,1016.7436,1.48148,1.40932,1.52139,0,0,36.0127,36.4859,36.8248,37.3674,37.5963,33.557,33.6129,34.6369,35.0999,113.052,4529.5,37.3725,37.6571,37.2765,38.5605,38.4724,38.6742,2018.17,2048.0,-29.8285,11.3242
2026-03-02 09:57:26,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.704,37.1444,43.96,1015.5978,1012.7259,1012.863,1009.1066,1013.0292,1014.0633,1016.6974,1.45381,1.41868,1.51748,0,0,36.2908,36.6468,36.7059,37.0175,37.8681,34.1266,33.2388,34.7621,34.6104,114.425,4534.6,37.4086,37.656,37.3445,38.2296,38.6526,38.6771,2018.43,2048.0,-29.5728,11.3373
2026-03-02 09:57:28,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.5091,37.3653,45.32,1014.9485,1012.7578,1012.4026,1010.5759,1012.5179,1014.4338,1017.006,1.46559,1.40384,1.51717,0,0,36.0486,37.2654,37.3322,37.7254,37.969,34.0651,34.4029,34.2551,34.9513,113.75,4540.2,37.1987,37.5629,37.2633,38.7306,39.2616,38.7734,2008.84,2048.0,-39.1636,11.3489
2026-03-02 09:57:30,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.2627,37.5213,48.16,1014.4183,1012.7604,1012.2069,1010.0729,1013.2301,1014.1403,1016.5684,1.47797,1.40407,1.51175,0,0,36.9547,37.2048,37.0438,37.6783,37.3867,33.951,34.9922,34.6266,34.937,115.089,4544.7,36.8617,37.6017,37.3182,38.8923,38.9234,38.9373,2006.88,2048.0,-41.1227,11.3614
2026-03-02 09:57:32,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.9895,37.0933,42.53,1014.573,1013.0894,1012.5553,1010.3373,1013.6233,1013.5823,1016.6166,1.46182,1.41916,1.50753,0,0,36.582,36.8555,36.9286,37.1237,37.733,34.1711,33.9059,34.381,34.5264,120.451,4549.7,37.2243,37.2198,37.1389,38.3914,38.8101,39.2023,2006.5,2048.0,-41.4994,11.3725
2026-03-02 09:57:34,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.761,37.3331,40.03,1015.2052,1012.5436,1011.9861,1011.1188,1013.5754,1014.0995,1016.7841,1.46462,1.40555,1.5084,0,0,36.3139,36.8945,37.0923,37.2311,37.2716,33.9835,34.3068,34.3662,34.2714,121.249,4555.3,37.3548,37.2044,37.5391,38.6918,39.15,38.7871,2005.74,2048.0,-42.2566,11.3892
2026-03-02 09:57:36,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.3963,36.9485,46.72,1014.5412,1011.5972,1012.6572,1010.5329,1014.3325,1015.0805,1015.8625,1.46185,1.4149,1.50034,0,0,36.3969,36.6062,37.3224,37.3831,37.9093,34.4139,34.3894,34.5268,34.5906,121.631,4559.8,37.0304,37.1392,37.9684,38.4402,39.0158,38.9325,2010.55,2048.0,-37.4501,11.3994
2026-03-02 09:57:38,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.0419,37.3468,42.68,1014.2178,1011.8534,1012.0269,1011.261,1014.5755,1014.425,1015.9512,1.48463,1.41284,1.50916,0,0,36.6276,37.0707,36.9336,36.9157,37.9282,34.925,34.3652,34.7322,34.9883,122.069,4565.0,36.6164,37.1653,37.7026,38.0311,38.8348,39.3118,2004.92,2048.0,-43.0806,11.4135
2026-03-02 09:57:40,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.7269,37.5746,47.48,1013.9199,1011.1099,1012.2659,1011.5413,1013.7392,1014.3069,1015.1641,1.47665,1.42793,1.50138,0,0,36.3322,36.8936,37.3298,37.4338,37.9237,33.7479,34.2652,34.6323,34.4806,119.639,4570.0,36.9644,36.8021,37.7105,38.6198,39.0044,38.9249,2001.85,2048.0,-46.151,11.4238
2026-03-02 09:57:42,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.2152,37.3857,47.05,1013.7023,1011.772,1012.2601,1011.2087,1014.0902,1014.7635,1015.5558,1.4655,1.42539,1.48464,0,0,36.2074,36.7595,36.6393,37.1687,37.463,33.8735,34.3187,34.4586,34.2821,121.42,4575.0,37.2419,36.9279,37.5377,38.6161,38.8899,39.4994,2005.9,2048.0,-42.0961,11.44
2026-03-02 09:57:44,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.2436,37.661,43.28,1013.5076,1010.7497,1011.8169,1011.3048,1014.9387,1014.037,1014.8791,1.48016,1.43342,1.48395,0,0,36.5829,36.9347,37.008,37.7342,37.3877,33.6392,33.7368,34.3713,34.9119,123.37,4581.0,36.6841,36.7624,37.6458,38.3931,38.8437,39.1172,2001.83,2048.0,-46.1709,11.453
2026-03-02 09:57:46,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.2396,36.7037,46.99,1013.7245,1010.3383,1012.0147,1012.2024,1014.6205,1014.6409,1014.7126,1.46019,1.43064,1.48543,0,0,36.47,36.2497,36.6962,37.2112,37.266,34.5161,34.4945,34.9253,34.9179,126.822,4585.5,36.812,36.7658,37.677,38.1214,38.6326,39.5859,1999.47,2048.0,-48.5289,11.463
2026-03-02 09:57:48,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.4117,36.5879,43.85,1012.842,1010.7254,1013.0987,1012.9288,1014.6645,1014.1674,1014.7086,1.47394,1.41709,1.49649,0,0,36.5438,36.9157,37.1036,37.5598,37.8511,34.2332,33.8219,34.0664,34.8106,123.219,4590.8,36.3922,36.8626,37.8493,37.9766,39.136,39.7301,1994.0,2048.0,-53.9996,11.4774
2026-03-02 09:57:50,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.293,37.146,41.95,1012.6277,1010.3982,1012.5893,1012.4784,1014.9324,1013.7826,1014.6894,1.46378,1.41515,1.48508,0,0,36.8225,36.891,37.4059,37.4691,37.9287,33.6462,34.3059,34.208,34.9794,129.201,4595.5,36.7734,36.8548,37.8041,37.7797,38.7465,39.3472,2005.65,2048.0,-42.3491,11.4892
2026-03-02 09:57:52,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.6579,37.6644,40.55,1012.5238,1010.3729,1012.6394,1012.5806,1015.369,1013.171,1014.8427,1.45651,1.41317,1.45314,0,0,36.3568,37.4264,37.1544,37.2713,37.3103,33.9021,34.6186,34.3786,34.1085,127.11,4600.2,36.5722,36.9241,37.7378,37.6647,39.1844,39.3628,2003.46,2048.0,-44.5387,11.5001
2026-03-02 09:57:54,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.2573,36.8495,46.51,1013.1343,1010.5156,1013.3388,1012.0295,1015.2424,1014.0229,1014.5929,1.44201,1.42743,1.46946,0,0,35.995,36.2727,36.7776,37.2494,37.6188,33.6736,34.6753,34.696,34.2468,124.437,4604.7,36.5518,36.6241,38.3387,37.3932,39.1056,39.4633,2002.33,2048.0,-45.6681,11.5112
2026-03-02 09:57:56,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.8352,37.1514,45.12,1011.7067,1010.7831,1013.7648,1012.766,1015.3091,1013.7548,1013.7583,1.4489,1.42486,1.46719,0,0,36.9316,37.0458,37.474,37.7982,38.1517,34.4729,34.2682,34.1849,34.4401,129.893,4610.3,36.5629,37.0339,37.8253,37.8321,39.1268,39.5628,2002.56,2048.0,-45.4384,11.5269
2026-03-02 09:57:58,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.4193,36.9623,44.34,1011.5332,1010.6842,1013.4128,1013.6939,1015.2661,1013.416,1013.9374,1.45682,1.39619,1.46713,0,0,36.3935,36.9126,36.9848,37.3137,37.6954,33.9592,34.1725,34.4623,34.3673,128.443,4615.7,36.4433,36.7986,38.0272,38.072,38.82,39.2724,1996.02,2048.0,-51.9834,11.5395
2026-03-02 09:58:00,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.9507,37.1072,44.87,1011.5624,1011.0743,1013.6141,1013.3961,1014.8564,1013.2664,1013.0537,1.43941,1.40942,1.44553,0,0,36.201,36.4868,36.3984,36.9157,37.52,34.0931,34.304,34.4638,34.5496,127.426,4620.0,36.4028,37.1297,37.986,37.8462,39.1806,39.0783,1994.7,2048.0,-53.2956,11.5482
2026-03-02 09:58:02,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.3024,37.3604,45.51,1011.8548,1010.7214,1014.7968,1013.6146,1016.0054,1012.7314,1013.6437,1.44332,1.42876,1.43784,0,0,36.2135,37.0453,36.6403,37.2658,37.5194,33.7232,34.1166,34.5504,34.4396,129.804,4625.6,36.4902,37.2422,38.431,37.4244,38.732,39.6131,2000.76,2048.0,-47.2362,11.5641
2026-03-02 09:58:04,PHASE_3,FLUSHING,v2.4.1,v2.4.1,37.1204,38.0931,44.11,1011.6662,1011.4473,1014.4871,1013.8813,1014.6818,1012.3018,1013.5193,1.44992,1.43895,1.43707,0,0,37.0522,37.1183,37.8168,37.6942,38.5518,34.0318,34.5265,34.6371,34.9586,131.366,4630.4,36.6662,37.2082,37.8221,37.8875,38.6062,39.7017,2000.57,2048.0,-47.4267,11.5743
2026-03-02 09:58:06,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.23,37.3862,42.1,1011.625,1011.9694,1014.7811,1013.7697,1014.0949,1012.0597,1012.6069,1.4351,1.40604,1.43141,0,0,36.2856,36.3437,36.432,37.0103,37.6929,34.2943,34.1743,34.8181,34.669,130.388,4635.8,36.9473,37.2405,37.9761,37.7362,39.297,39.3714,1998.68,2048.0,-49.3189,11.5901
2026-03-02 09:58:08,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.7684,38.3662,42.76,1011.4406,1011.8483,1014.6303,1013.9264,1014.4696,1011.5806,1013.0351,1.43485,1.4034,1.43957,0,0,36.3311,36.9192,36.8016,37.226,37.7987,34.0441,33.8915,34.4596,34.411,131.572,4640.1,36.6288,37.4123,38.324,37.6914,38.9023,39.3764,2003.15,2048.0,-44.8464,11.6015
2026-03-02 09:58:10,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.0562,37.2401,41.37,1011.1757,1011.6406,1015.3121,1013.2599,1013.6974,1011.9139,1012.1197,1.4286,1.40569,1.43354,0,0,36.1901,36.4237,36.7951,37.6067,37.5929,34.9167,34.2414,34.3792,34.614,130.421,4645.2,36.703,37.2883,38.484,37.6515,38.5636,39.2196,2008.94,2048.0,-39.056,11.6125
2026-03-02 09:58:12,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.9486,37.0038,42.89,1012.4212,1011.4216,1015.8833,1014.6527,1013.9308,1011.0681,1013.3171,1.43607,1.38979,1.41555,0,0,36.239,36.1466,36.5954,37.3949,37.0836,34.4919,34.1186,34.5394,34.3321,129.624,4650.2,36.6161,37.385,38.0313,37.5505,38.7595,39.7791,2005.51,2048.0,-42.4943,11.6262
2026-03-02 09:58:14,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.5334,37.0086,38.76,1011.7854,1012.2907,1015.4427,1013.4023,1013.8357,1011.3141,1013.122,1.42309,1.39238,1.40251,0,0,36.4277,36.9343,37.1896,37.601,37.9005,34.029,34.5548,34.3997,34.2954,130.205,4655.1,37.316,37.4861,38.2464,37.8557,39.0406,39.2234,2000.38,2048.0,-47.6229,11.6394
2026-03-02 09:58:16,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.9265,37.1373,41.56,1011.4433,1012.2328,1015.9681,1013.7517,1013.564,1010.4715,1013.3847,1.4146,1.39845,1.41478,0,0,36.9125,36.7475,37.3467,37.5769,37.9424,34.0658,34.4458,34.5392,34.8919,127.39,4659.8,37.1678,37.3698,38.1198,37.8614,38.7082,39.3325,2000.29,2048.0,-47.7059,11.6497
2026-03-02 09:58:18,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.7644,36.5794,39.38,1012.1617,1013.0229,1015.6783,1013.5179,1013.0237,1011.1952,1013.1764,1.41502,1.38306,1.39545,0,0,36.8987,36.9556,37.2927,37.5195,37.7286,34.2697,34.2204,34.4691,34.7378,128.482,4664.2,37.2905,37.5647,37.8084,37.8365,38.0131,39.112,1995.94,2048.0,-52.062,11.6604
2026-03-02 09:58:20,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.9652,37.6525,41.54,1011.9107,1012.5336,1016.0518,1013.8496,1012.7844,1011.7072,1013.3317,1.41036,1.40366,1.40028,1,0,35.9723,36.6332,36.5277,37.2052,37.1144,33.8599,34.0684,33.9418,34.474,128.034,4668.6,37.3526,38.0938,38.2518,37.7068,38.5247,39.257,2001.8,2048.0,-46.202,11.6721
2026-03-02 09:58:22,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.8033,37.2347,34.51,1012.6142,1014.487,1016.6628,1013.2094,1013.2062,1010.6266,1012.9585,1.40146,1.36968,1.39497,0,0,36.7714,36.4328,37.1142,37.1246,37.8794,33.9526,33.5422,34.2303,34.4907,124.45,4673.2,37.5079,37.7719,38.3125,38.1645,38.3559,39.5144,2002.5,2048.0,-45.5013,11.682
2026-03-02 09:58:24,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.0719,37.8478,37.5,1011.9024,1013.726,1015.9506,1014.0142,1013.0112,1010.6532,1013.4662,1.40033,1.37435,1.41454,0,0,36.7579,37.126,36.8759,36.9758,37.4276,33.8602,33.3785,34.5913,34.7303,123.993,4678.3,37.4079,37.8266,37.9321,37.8405,38.0339,39.0863,2006.49,2048.0,-41.512,11.6948
2026-03-02 09:58:26,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.6359,37.1543,39.98,1012.3301,1013.1747,1015.895,1013.1314,1012.6758,1010.787,1013.8603,1.397,1.36519,1.38418,1,0,36.7188,37.234,37.3686,37.5871,38.0408,34.1603,33.592,34.926,34.1931,125.448,4683.6,37.0817,38.0058,37.7801,38.1754,38.1281,38.5771,2009.48,2048.0,-38.516,11.7108
2026-03-02 09:58:28,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.1709,37.5881,34.51,1013.6036,1013.7618,1015.8182,1012.5114,1011.9346,1010.7585,1014.1339,1.40945,1.36586,1.38874,0,0,37.1054,37.303,37.8293,38.2846,38.172,34.2709,33.8031,34.253,34.3646,120.184,4688.6,37.3253,38.1217,37.7424,38.0207,37.8447,39.0222,2010.66,2048.0,-37.3442,11.7214
2026-03-02 09:58:30,PHASE_3,FLUSHING,v2.4.1,v2.4.1,36.441,37.6718,33.8,1013.8509,1014.4492,1016.2812,1012.5555,1011.6266,1010.6499,1013.5978,1.40374,1.35711,1.38045,0,0,36.5491,36.8204,37.2542,37.6348,37.5371,33.919,34.1253,34.1596,34.4349,120.848,4693.7,37.3939,38.0224,37.8397,38.5493,38.2133,38.6217,2008.5,2048.0,-39.4952,11.7344
2026-03-02 09:58:32,PHASE_3,FLUSHING,v2.4.1,v2.4.1,35.6154,36.8128,32.5,1013.4145,1014.9594,1016.4959,1011.8072,1011.2042,1010.5299,1014.3482,1.38107,1.37465,1.39184,0,0,35.8249,36.2572,36.724,37.366,37.1228,34.0142,34.0343,34.4043,34.3047,114.831,4697.8,37.5145,38.1688,37.8227,38.473,37.9605,38.7002,2014.27,2048.0,-33.7312,11.7439
